directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription
sm4,sm4_01,sm4_01_192,sm4,1,192,tag sabena eight zero six identified continue heading three five zero radar vectors nattenheim 
sm4,sm4_01,sm4_01_193,sm4,1,193,<OT> thank you have a nice afternoon </OT> 
sm3,sm3_02,sm3_02_001,sm3,2,1,india oscar kilo call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_002,sm3,2,2,sabena four eight one proceed direct to dinkelsbuhl 
sm3,sm3_02,sm3_02_003,sm3,2,3,good morning lufthansa eight two six eight in radar contact 
sm3,sm3_02,sm3_02_004,sm3,2,4,lufthansa eight two six eight climb to flight level two nine zero maintain present heading 
sm3,sm3_02,sm3_02_005,sm3,2,5,speedbird one five six call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_006,sm3,2,6,fox sierra india good morning continue climb to flight level three one zero 
sm3,sm3_02,sm3_02_007,sm3,2,7,lufthansa eight two six eight fly heading one eight zero 
sm3,sm3_02,sm3_02_008,sm3,2,8,ah [NONSENSE] station calling rhein say again please 
sm3,sm3_02,sm3_02_009,sm3,2,9,swissair six five two zero is in radar contact now 
sm3,sm3_02,sm3_02_010,sm3,2,10,swissair nine three five two good morning in radar contact 
sm3,sm3_02,sm3_02_011,sm3,2,11,s= 
sm3,sm3_02,sm3_02_012,sm3,2,12,sabena four eight one call rhein on one three two four 
sm3,sm3_02,sm3_02_013,sm3,2,13,[EMPTY] 
sm3,sm3_02,sm3_02_014,sm3,2,14,india sierra alfa good morning radar contact 
sm3,sm3_02,sm3_02_015,sm3,2,15,[EMPTY] 
sm3,sm3_02,sm3_02_016,sm3,2,16,hapag lloyd six five three good morning ah continue climb to flight level two nine zero 
sm3,sm3_02,sm3_02_017,sm3,2,17,@foxy continue climb to level three three zero 
sm3,sm3_02,sm3_02_018,sm3,2,18,lufthansa eight two six eight proceed direct to trasadingen 
sm3,sm3_02,sm3_02_019,sm3,2,19,swissair nine three five two call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_020,sm3,2,20,good morning malaysian two radar contact 
sm3,sm3_02,sm3_02_021,sm3,2,21,leisure six zero two four good morning radar contact 
sm3,sm3_02,sm3_02_022,sm3,2,22,lufthansa eight two six eight contact zurich on one three four six good day 
sm3,sm3_02,sm3_02_023,sm3,2,23,fox sierra india call zurich on one three four six good day 
sm3,sm3_02,sm3_02_024,sm3,2,24,ah charl= ah constellation two two five one good morning radar contact 
sm3,sm3_02,sm3_02_025,sm3,2,25,transwede one oh one call zurich on one three three four good day 
sm3,sm3_02,sm3_02_026,sm3,2,26,transwede one seven good morning radar contact 
sm3,sm3_02,sm3_02_027,sm3,2,27,~k ~l ~m three hundred kilo good morning radar contact 
sm3,sm3_02,sm3_02_028,sm3,2,28,hapag lloyd six five three call zurich on one three four six good day 
sm3,sm3_02,sm3_02_029,sm3,2,29,ah good morning olympic one four four in radar contact 
sm3,sm3_02,sm3_02_030,sm3,2,30,india sierra alfa call rhein on ah one two seven three seven good day 
sm3,sm3_02,sm3_02_031,sm3,2,31,sobelair two five five seven good morning radar contact 
sm3,sm3_02,sm3_02_032,sm3,2,32,malaysian two call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_033,sm3,2,33,alitalia one one seven good morning radar contact 
sm3,sm3_02,sm3_02_034,sm3,2,34,georgia zero three seven good morning radar contact 
sm3,sm3_02,sm3_02_035,sm3,2,35,olympic one four four for separation turn left one five degrees 
sm3,sm3_02,sm3_02_036,sm3,2,36,air malta zero zero four good morning radar contact 
sm3,sm3_02,sm3_02_037,sm3,2,37,air malta zero zero four turn left one five degrees 
sm3,sm3_02,sm3_02_038,sm3,2,38,jet set eight one seven guten tag radar contact 
sm3,sm3_02,sm3_02_039,sm3,2,39,leisure six zero two four contact rhein on one two seven three seven 
sm3,sm3_02,sm3_02_040,sm3,2,40,constellation two two five one call rhein on one three two four 
sm3,sm3_02,sm3_02_041,sm3,2,41,air malta zero zero four now proceed direct to frankfurt 
sm3,sm3_02,sm3_02_042,sm3,2,42,olympic one four four now proceed direct to kempten 
sm3,sm3_02,sm3_02_043,sm3,2,43,air malta zero zero four descend to flight level three two zero 
sm3,sm3_02,sm3_02_044,sm3,2,44,georgia zero three seven call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_045,sm3,2,45,hapag lloyd six five three rhein 
sm3,sm3_02,sm3_02_046,sm3,2,46,hapag lloyd six five three call zurich on one three four six 
sm3,sm3_02,sm3_02_047,sm3,2,47,swissair six five two zero call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_048,sm3,2,48,german air force five eight five non ~r ~v ~s ~m in radar contact 
sm3,sm3_02,sm3_02_049,sm3,2,49,sobelair two five five seven call rhein on one three two four good day 
sm3,sm3_02,sm3_02_050,sm3,2,50,olympic one four four call rhein on one three two four good day 
sm3,sm3_02,sm3_02_051,sm3,2,51,jet set eight one seven rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_052,sm3,2,52,~k ~l ~m three hundred kilo turn left to nattenheim 
sm3,sm3_02,sm3_02_053,sm3,2,53,good morning ~k ~l ~m two six four in radar contact 
sm3,sm3_02,sm3_02_054,sm3,2,54,sabena seven eight one six good morning in radar contact 
sm3,sm3_02,sm3_02_055,sm3,2,55,station calling say again your callsign 
sm3,sm3_02,sm3_02_056,sm3,2,56,jet set one four two nine radar contact 
sm3,sm3_02,sm3_02_057,sm3,2,57,[EMPTY] 
sm3,sm3_02,sm3_02_058,sm3,2,58,ah good morning aero lloyd five nine zero climb to flight level two nine zero 
sm3,sm3_02,sm3_02_059,sm3,2,59,transwede one zero seven call zurich on one three four decimal six good day 
sm3,sm3_02,sm3_02_060,sm3,2,60,alitalia one one seven zurich on one three three decimal four good day 
sm3,sm3_02,sm3_02_061,sm3,2,61,german air force five eight five and fly heading three six zero 
sm3,sm3_02,sm3_02_062,sm3,2,62,netherlands air four one four good morning radar contact report your heading 
sm3,sm3_02,sm3_02_063,sm3,2,63,netherlands air force four one four roger fly heading one seven zero 
sm3,sm3_02,sm3_02_064,sm3,2,64,netherlands four one four roger understand non ~r ~v ~s ~m 
sm3,sm3_02,sm3_02_065,sm3,2,65,alitalia four eight five is in radar contact 
sm3,sm3_02,sm3_02_066,sm3,2,66,sabena eight three two radar contact 
sm3,sm3_02,sm3_02_067,sm3,2,67,~k ~l ~m three zero zero kilo call rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_068,sm3,2,68,lufthansa four six five two radar contact climb to level two nine zero 
sm3,sm3_02,sm3_02_069,sm3,2,69,sabena eight three two turn left one five degrees 
sm3,sm3_02,sm3_02_070,sm3,2,70,turn left one five degrees 
sm3,sm3_02,sm3_02_071,sm3,2,71,~k ~l ~m two six four turn left one five degrees 
sm3,sm3_02,sm3_02_072,sm3,2,72,delta papa alfa good morning radar contact 
sm3,sm3_02,sm3_02_073,sm3,2,73,sabena eight three two ah sorry ah proceed now direct to gotil 
sm3,sm3_02,sm3_02_074,sm3,2,74,and sabena seven eight one six you turn left one five degrees 
sm3,sm3_02,sm3_02_075,sm3,2,75,jet set one four two nine contact rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_076,sm3,2,76,lufthansa four six five two climb to flight level three one zero 
sm3,sm3_02,sm3_02_077,sm3,2,77,belstar five two six hotel radar contact 
sm3,sm3_02,sm3_02_078,sm3,2,78,air malta zero zero four call rhein on one two seven three seven 
sm3,sm3_02,sm3_02_079,sm3,2,79,netherlands air force four one four proceed direct to trasadingen 
sm3,sm3_02,sm3_02_080,sm3,2,80,alitalia four zero one good morning climb to flight level two nine zero 
sm3,sm3_02,sm3_02_081,sm3,2,81,and alitalia four zero one direct trasadingen 
sm3,sm3_02,sm3_02_082,sm3,2,82,ah german air force five eight five direct frankfurt 
sm3,sm3_02,sm3_02_083,sm3,2,83,sabena eight three two call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_084,sm3,2,84,~k ~l ~m two six four direct to nattenheim 
sm3,sm3_02,sm3_02_085,sm3,2,85,sabena seven eight one six direct to gotil 
sm3,sm3_02,sm3_02_086,sm3,2,86,german air force five eight five call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_087,sm3,2,87,aero lloyd five nine zero contact zurich on one three four decimal six 
sm3,sm3_02,sm3_02_088,sm3,2,88,hapag lloyd three five five one good morning radar contact 
sm3,sm3_02,sm3_02_089,sm3,2,89,sierra alfa fox one one two good morning in radar contact and ah roger on non ~r ~v ~s ~m 
sm3,sm3_02,sm3_02_090,sm3,2,90,and sierra alfa fox one one two continue on present heading 
sm3,sm3_02,sm3_02_091,sm3,2,91,lufthansa four six five two call zurich on one three four six good day 
sm3,sm3_02,sm3_02_092,sm3,2,92,~k ~l ~m two six four call rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_093,sm3,2,93,sabena seven eight one six rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_094,sm3,2,94,lufthansa four four one six good morning continue present heading i'll call you for higher 
sm3,sm3_02,sm3_02_095,sm3,2,95,delta papa alfa turn right by one five degrees 
sm3,sm3_02,sm3_02_096,sm3,2,96,sierra alfa fox one one two what's your heading 
sm3,sm3_02,sm3_02_097,sm3,2,97,roger fly heading three three zero 
sm3,sm3_02,sm3_02_098,sm3,2,98,swissair four eight eight what's your position 
sm3,sm3_02,sm3_02_099,sm3,2,99,swissair four eight eight roger you were sent us a wrong frequency come up on one three two decimal four 
sm3,sm3_02,sm3_02_100,sm3,2,100,britannia triple two alfa radar contact 
sm3,sm3_02,sm3_02_101,sm3,2,101,alitalia four eight seven good morning radar contact 
sm3,sm3_02,sm3_02_102,sm3,2,102,lufthansa four four one six climb to flight level two nine zero 
sm3,sm3_02,sm3_02_103,sm3,2,103,delta india mike lima lima good morning radar contact 
sm3,sm3_02,sm3_02_104,sm3,2,104,belstar five zero two hotel good morning radar contact 
sm3,sm3_02,sm3_02_105,sm3,2,105,speedbird one two four good morning radar contact 
sm3,sm3_02,sm3_02_106,sm3,2,106,delta papa alfa to trasadingen 
sm3,sm3_02,sm3_02_107,sm3,2,107,lufthansa four four one six direct to trasadingen 
sm3,sm3_02,sm3_02_108,sm3,2,108,belstar five two six hotel call rhein on one three two decimal four 
sm3,sm3_02,sm3_02_109,sm3,2,109,alitalia four eight five call zurich on one three three decimal four 
sm3,sm3_02,sm3_02_110,sm3,2,110,netherlands air force four one four call zurich on one three three decimal four 
sm3,sm3_02,sm3_02_111,sm3,2,111,alitalia four zero one call zurich on one three four decimal six 
sm3,sm3_02,sm3_02_112,sm3,2,112,sierra alfa fox one one two turn left heading three one five 
sm3,sm3_02,sm3_02_113,sm3,2,113,turkish five one five good morning radar contact 
sm3,sm3_02,sm3_02_114,sm3,2,114,@nafamens three five good morning radar contact 
sm3,sm3_02,sm3_02_115,sm3,2,115,oscar oscar papa hotel india good morning radar contact 
sm3,sm3_02,sm3_02_116,sm3,2,116,sierra alfa fox one one two maintain your heading and call us frequency one two seven three seven good day 
sm3,sm3_02,sm3_02_117,sm3,2,117,lufthansa four four one six call zurich on one three four six good day 
sm3,sm3_02,sm3_02_118,sm3,2,118,europa three six three good morning radar contact 
sm3,sm3_02,sm3_02_119,sm3,2,119,britannia triple two alfa call us on one three two decimal four good day 
sm3,sm3_02,sm3_02_120,sm3,2,120,belstar five zero two hotel contact rhein one three two four good day 
sm3,sm3_02,sm3_02_121,sm3,2,121,lufthansa three five five six ah good morning in radar contact climb to flight level two nine zero and climb with two thousand feet per minute or more until passing two six zero 
sm3,sm3_02,sm3_02_122,sm3,2,122,alitalia two nine two radar contact 
sm3,sm3_02,sm3_02_123,sm3,2,123,speedbird one two four call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_124,sm3,2,124,turkair five one five one two seven three seven good day 
sm3,sm3_02,sm3_02_125,sm3,2,125,hapag lloyd three five five one zurich one three three decimal four auf wiederhoren 
sm3,sm3_02,sm3_02_126,sm3,2,126,sabena nine three six nine good morning radar contact 
sm3,sm3_02,sm3_02_127,sm3,2,127,britannia two three six alfa good morning radar contact 
sm3,sm3_02,sm3_02_128,sm3,2,128,oscar hotel india contact rhein on one three two four good day 
sm3,sm3_02,sm3_02_129,sm3,2,129,midland seven two zero good morning radar contact 
sm3,sm3_02,sm3_02_130,sm3,2,130,alitalia two nine two turn left by ten degrees 
sm3,sm3_02,sm3_02_131,sm3,2,131,alitalia one four nine radar contact 
sm3,sm3_02,sm3_02_132,sm3,2,132,alitalia four eight seven call zurich on one three four decimal six buongiorno 
sm3,sm3_02,sm3_02_133,sm3,2,133,speedbird one two two radar contact 
sm3,sm3_02,sm3_02_134,sm3,2,134,good morning sabena eight zero one radar contact 
sm3,sm3_02,sm3_02_135,sm3,2,135,delta india charlie papa alfa call milano on one three four five two 
sm3,sm3_02,sm3_02_136,sm3,2,136,netherlands air force three five call rhein on one three two four good day 
sm3,sm3_02,sm3_02_137,sm3,2,137,sabena nine three six nine proceed direct trasadingen 
sm3,sm3_02,sm3_02_138,sm3,2,138,oscar hot= disregard 
sm3,sm3_02,sm3_02_139,sm3,2,139,alitalia one five seven buongiorno radar contact 
sm3,sm3_02,sm3_02_140,sm3,2,140,lufthansa three six three eight guten morgen climb to flight level two seven zero 
sm3,sm3_02,sm3_02_141,sm3,2,141,lufthansa three six three eight can you accept level three five zero 
sm3,sm3_02,sm3_02_142,sm3,2,142,roger i'll call you back 
sm3,sm3_02,sm3_02_143,sm3,2,143,midland seven two zero call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_144,sm3,2,144,alitalia one four nine turn to trasadingen 
sm3,sm3_02,sm3_02_145,sm3,2,145,sabena eight zero one direct to trasadingen 
sm3,sm3_02,sm3_02_146,sm3,2,146,lufthansa three five five six call zurich on one three four decimal six 
sm3,sm3_02,sm3_02_147,sm3,2,147,britannia two three six alfa turn right to trasadingen 
sm3,sm3_02,sm3_02_148,sm3,2,148,europa three six three call rhein on one two seven three seven good day 
sm3,sm3_02,sm3_02_149,sm3,2,149,speedbird one two two rhein one two seven three seven good day 
sm3,sm3_02,sm3_02_150,sm3,2,150,alitalia two nine two direct to gotil 
sm3,sm3_02,sm3_02_151,sm3,2,151,condor two one eight good morning radar contact 
sm3,sm3_02,sm3_02_152,sm3,2,152,lufthansa three six three eight climb to flight level three one zero 
sm3,sm3_02,sm3_02_153,sm3,2,153,delta india mike lima lima call milano on one three four five two 
sm3,sm3_02,sm3_02_154,sm3,2,154,sabena nine three six nine descend to flight level two nine zero 
sm3,sm3_02,sm3_02_155,sm3,2,155,good morning swissair seven eight three romeo radar contact 
sm3,sm3_02,sm3_02_156,sm3,2,156,alitalia four one three buongiorno climb to flight level two five zero 
sm3,sm3_02,sm3_02_157,sm3,2,157,good morning alitalia four six five radar contact 
sm3,sm3_02,sm3_02_158,sm3,2,158,lufthansa three six three eight continue climb to level three five zero 
sm3,sm3_02,sm3_02_159,sm3,2,159,alitalia one five seven direct trasadingen 
sm3,sm3_02,sm3_02_160,sm3,2,160,jet set four nine seven good morning radar contact 
sm3,sm3_02,sm3_02_161,sm3,2,161,sabena nine three six nine call zurich on one three four six good day 
sm3,sm3_02,sm3_02_162,sm3,2,162,britannia two three six alfa zurich on one three three decimal four 
sm3,sm3_02,sm3_02_163,sm3,2,163,alitalia two nine two rhein one two seven three seven 
sm2,sm2_03,sm2_03_001,sm2,3,1,good afternoon air berlin five two five five identified proceed direct to fox fox mike 
sm2,sm2_03,sm2_03_002,sm2,3,2,delta echo bravo stop climb at flight level three seven zero 
sm2,sm2_03,sm2_03_003,sm2,3,3,affirm delta echo bravo contact zurich one three three decimal four 
sm2,sm2_03,sm2_03_004,sm2,3,4,sobelair two five two one contact rhein radar one three two decimal four 
sm2,sm2_03,sm2_03_005,sm2,3,5,tarom three seven two good afternoon identified 
sm2,sm2_03,sm2_03_006,sm2,3,6,lufthansa 
sm2,sm2_03,sm2_03_007,sm2,3,7,lufthansa four four zero eight contact zurich one three four decimal six 
sm2,sm2_03,sm2_03_008,sm2,3,8,swissair eight zero six is identified proceed direct to november tango mike 
sm2,sm2_03,sm2_03_009,sm2,3,9,swissair eight zero six climb flight level three two zero 
sm2,sm2_03,sm2_03_010,sm2,3,10,hello swissair nine three six zero identified i'll call you back for higher level in four minutes when clear of crossing traffic 
sm2,sm2_03,sm2_03_011,sm2,3,11,lufthansa three five six six is identified proceed to trasadingen climb to flight level two nine zero 
sm2,sm2_03,sm2_03_012,sm2,3,12,swissair nine three six zero climb to flight level three one zero initially 
sm2,sm2_03,sm2_03_013,sm2,3,13,[HNOISE] and swissair nine three six zero you're cleared direct to gotil 
sm2,sm2_03,sm2_03_014,sm2,3,14,hapag lloyd one one two good afternoon proceed direct to frankfurt 
sm2,sm2_03,sm2_03_015,sm2,3,15,aero lloyd one one two is identified 
sm2,sm2_03,sm2_03_016,sm2,3,16,tarom three seven two contact rhein radar one three two decimal four 
sm2,sm2_03,sm2_03_017,sm2,3,17,airals one zero eight eight contact rhein radar one two seven decimal three seven 
sm2,sm2_03,sm2_03_018,sm2,3,18,buongiorno alitalia six four seven four identified 
sm2,sm2_03,sm2_03_019,sm2,3,19,lufthansa three six zero four is identified proceed to trasadingen climb flight level two nine zero 
sm2,sm2_03,sm2_03_020,sm2,3,20,~k ~l ~m three four six is identified 
sm2,sm2_03,sm2_03_021,sm2,3,21,sabena eight three zero is identified 
sm2,sm2_03,sm2_03_022,sm2,3,22,lufthansa three five six six climb flight level three one zero 
sm2,sm2_03,sm2_03_023,sm2,3,23,swissair eight zero six contact rhein radar one two seven decimal three seven 
sm2,sm2_03,sm2_03_024,sm2,3,24,air berlin five two five five contact rhein radar one two seven decimal three seven 
sm2,sm2_03,sm2_03_025,sm2,3,25,[EMPTY] 
sm2,sm2_03,sm2_03_026,sm2,3,26,sabena eight three zero proceed to gotil 
sm2,sm2_03,sm2_03_027,sm2,3,27,~k ~l ~m three four s= six report your heading 
